Course,Customer heading,Subject,# copies,Type Current Support,Current year,Latitude,Longitude,Town,Current Seller id,Institution,Titularity,key,churn,change_copies,total_visits,Numer_of_Representatives,Sales ratio per customer,sku_interest,# copies per customer
29,136428.0,60,38,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,29_60_136428.0,0,-12.0,9.0,2,528.7450980392157,,735
29,136428.0,54,38,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,29_54_136428.0,0,-12.0,9.0,2,528.7450980392157,,735
26,136428.0,13,24,2,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,26_13_136428.0,0,9.0,9.0,2,528.7450980392157,,735
30,136428.0,15,40,2,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,30_15_136428.0,0,-5.0,9.0,2,528.7450980392157,,735
26,136428.0,54,24,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,26_54_136428.0,0,9.0,9.0,2,528.7450980392157,,735
26,136428.0,60,24,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,26_60_136428.0,0,9.0,9.0,2,528.7450980392157,,735
30,136428.0,54,40,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,30_54_136428.0,0,-5.0,9.0,2,528.7450980392157,,735
30,136428.0,60,40,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,30_60_136428.0,0,-5.0,9.0,2,528.7450980392157,,735
27,136428.0,15,32,2,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,27_15_136428.0,0,-8.0,9.0,2,528.7450980392157,,735
27,136428.0,13,32,2,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,27_13_136428.0,0,-8.0,9.0,2,528.7450980392157,,735
30,136428.0,79,40,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,30_79_136428.0,0,-21.0,9.0,2,528.7450980392157,,735
31,136428.0,15,41,2,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,31_15_136428.0,0,0.0,9.0,2,528.7450980392157,,735
27,136428.0,60,32,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,27_60_136428.0,0,-8.0,9.0,2,528.7450980392157,,735
27,136428.0,54,32,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,27_54_136428.0,0,-8.0,9.0,2,528.7450980392157,,735
31,136428.0,60,41,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,31_60_136428.0,0,0.0,9.0,2,528.7450980392157,,735
31,136428.0,54,41,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,31_54_136428.0,0,0.0,9.0,2,528.7450980392157,,735
31,136428.0,79,0,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,31_79_136428.0,0,14.0,9.0,2,528.7450980392157,,735
28,136428.0,54,30,1,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,28_54_136428.0,0,1.0,9.0,2,528.7450980392157,,735
29,136428.0,15,38,2,2015,40.443756,-3.89312,BOADILLA DEL MONTE,189.0,No,Private,29_15_136428.0,0,-12.0,9.0,2,528.7450980392157,,735
26,136430.0,60,51,1,2015,40.450467,-3.646782,MADRID,208.0,Yes,Private,26_60_136430.0,0,1.0,9.0,2,491.4878048780488,,254
30,136430.0,54,52,1,2015,40.450467,-3.646782,MADRID,208.0,Yes,Private,30_54_136430.0,0,0.0,9.0,2,491.4878048780488,,254
31,136430.0,60,51,1,2015,40.450467,-3.646782,MADRID,208.0,Yes,Private,31_60_136430.0,0,1.0,9.0,2,491.4878048780488,,254
31,136430.0,54,0,1,2015,40.450467,-3.646782,MADRID,208.0,Yes,Private,31_54_136430.0,0,52.0,9.0,2,491.4878048780488,,254
29,136431.0,54,0,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,29_54_136431.0,0,102.0,9.0,2,528.7450980392157,,1645
29,136431.0,60,96,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,29_60_136431.0,0,6.0,9.0,2,528.7450980392157,,1645
29,136431.0,79,0,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,29_79_136431.0,0,102.0,9.0,2,528.7450980392157,,1645
30,136431.0,15,98,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,30_15_136431.0,0,-2.0,9.0,2,528.7450980392157,,1645
30,136431.0,13,98,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,30_13_136431.0,0,-2.0,9.0,2,528.7450980392157,,1645
30,136431.0,60,98,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,30_60_136431.0,0,-2.0,9.0,2,528.7450980392157,,1645
30,136431.0,54,98,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,30_54_136431.0,0,-2.0,9.0,2,528.7450980392157,,1645
26,136431.0,79,0,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,26_79_136431.0,0,138.0,9.0,2,528.7450980392157,,1645
30,136431.0,79,98,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,30_79_136431.0,0,-2.0,9.0,2,528.7450980392157,,1645
27,136431.0,65,140,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,27_65_136431.0,0,-13.0,9.0,2,528.7450980392157,,1645
27,136431.0,60,0,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,27_60_136431.0,0,127.0,9.0,2,528.7450980392157,,1645
27,136431.0,54,140,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,27_54_136431.0,0,-13.0,9.0,2,528.7450980392157,,1645
31,136431.0,79,0,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,31_79_136431.0,0,100.0,9.0,2,528.7450980392157,,1645
28,136431.0,60,103,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,28_60_136431.0,0,36.0,9.0,2,528.7450980392157,,1645
29,136431.0,15,96,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,29_15_136431.0,1,6.0,9.0,2,528.7450980392157,,1645
29,136431.0,13,96,1,2015,40.495284,-3.700067,MADRID,189.0,No,Catholic,29_13_136431.0,1,6.0,9.0,2,528.7450980392157,,1645
29,136437.0,65,18,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,29_65_136437.0,0,3.0,9.0,2,721.9122807017544,,445
29,136437.0,54,0,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,29_54_136437.0,0,21.0,9.0,2,721.9122807017544,,445
26,136437.0,15,23,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_15_136437.0,0,0.0,9.0,2,721.9122807017544,,445
29,136437.0,79,17,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,29_79_136437.0,0,4.0,9.0,2,721.9122807017544,,445
30,136437.0,13,17,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,30_13_136437.0,0,1.0,9.0,2,721.9122807017544,,445
26,136437.0,60,23,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_60_136437.0,0,0.0,9.0,2,721.9122807017544,,445
26,136437.0,54,23,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_54_136437.0,0,0.0,9.0,2,721.9122807017544,,445
30,136437.0,54,17,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,30_54_136437.0,0,1.0,9.0,2,721.9122807017544,,445
26,136437.0,79,21,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_79_136437.0,0,2.0,9.0,2,721.9122807017544,,445
31,136437.0,15,16,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,31_15_136437.0,0,2.0,9.0,2,721.9122807017544,,445
30,136437.0,79,17,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,30_79_136437.0,0,1.0,9.0,2,721.9122807017544,,445
27,136437.0,60,0,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,27_60_136437.0,0,21.0,9.0,2,721.9122807017544,,445
27,136437.0,65,19,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,27_65_136437.0,0,2.0,9.0,2,721.9122807017544,,445
31,136437.0,65,16,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,31_65_136437.0,0,2.0,9.0,2,721.9122807017544,,445
31,136437.0,54,16,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,31_54_136437.0,0,-11.0,9.0,2,721.9122807017544,,445
27,136437.0,79,15,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,27_79_136437.0,0,6.0,9.0,2,721.9122807017544,,445
31,136437.0,79,16,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,31_79_136437.0,0,2.0,9.0,2,721.9122807017544,,445
29,136437.0,13,18,1,2015,40.450952,-3.703402,MADRID,161.0,No,Catholic,29_13_136437.0,0,3.0,9.0,2,721.9122807017544,,445
29,136440.0,54,42,1,2015,40.535789,-3.638916,ALCOBENDAS,102.0,Yes,Private,29_54_136440.0,0,0.0,9.0,3,285.5,,126
30,136440.0,54,41,1,2015,40.535789,-3.638916,ALCOBENDAS,102.0,Yes,Private,30_54_136440.0,0,0.0,9.0,3,285.5,,126
29,136443.0,60,0,1,2015,40.397801,-3.735719,MADRID,161.0,No,Catholic,29_60_136443.0,0,26.0,9.0,2,721.9122807017544,,136
26,136443.0,79,28,1,2015,40.397801,-3.735719,MADRID,161.0,No,Catholic,26_79_136443.0,0,-1.0,9.0,2,721.9122807017544,,136
27,136443.0,60,0,1,2015,40.397801,-3.735719,MADRID,161.0,No,Catholic,27_60_136443.0,0,28.0,9.0,2,721.9122807017544,,136
31,136443.0,79,28,1,2015,40.397801,-3.735719,MADRID,161.0,No,Catholic,31_79_136443.0,0,0.0,9.0,2,721.9122807017544,,136
28,136443.0,79,25,1,2015,40.397801,-3.735719,MADRID,161.0,No,Catholic,28_79_136443.0,0,0.0,9.0,2,721.9122807017544,,136
30,136449.0,13,19,1,2015,40.476117,-3.729902,MADRID,161.0,No,Catholic,30_13_136449.0,0,1.0,9.0,2,721.9122807017544,,199
27,136449.0,13,26,1,2015,40.476117,-3.729902,MADRID,161.0,No,Catholic,27_13_136449.0,0,-2.0,9.0,2,721.9122807017544,,199
27,136449.0,15,26,1,2015,40.476117,-3.729902,MADRID,161.0,No,Catholic,27_15_136449.0,0,-2.0,9.0,2,721.9122807017544,,199
31,136449.0,15,22,1,2015,40.476117,-3.729902,MADRID,161.0,No,Catholic,31_15_136449.0,0,-4.0,9.0,2,721.9122807017544,,199
28,136449.0,15,21,1,2015,40.476117,-3.729902,MADRID,161.0,No,Catholic,28_15_136449.0,0,4.0,9.0,2,721.9122807017544,,199
29,136450.0,60,0,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,29_60_136450.0,1,81.0,9.0,2,721.9122807017544,,1342
29,136450.0,54,0,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,29_54_136450.0,0,81.0,9.0,2,721.9122807017544,,1342
26,136450.0,15,82,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,26_15_136450.0,0,1.0,9.0,2,721.9122807017544,,1342
30,136450.0,13,77,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,30_13_136450.0,0,5.0,9.0,2,721.9122807017544,,1342
26,136450.0,54,82,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,26_54_136450.0,0,1.0,9.0,2,721.9122807017544,,1342
30,136450.0,54,77,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,30_54_136450.0,0,5.0,9.0,2,721.9122807017544,,1342
27,136450.0,15,80,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,27_15_136450.0,0,3.0,9.0,2,721.9122807017544,,1342
26,136450.0,79,82,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,26_79_136450.0,0,1.0,9.0,2,721.9122807017544,,1342
31,136450.0,13,80,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,31_13_136450.0,0,-1.0,9.0,2,721.9122807017544,,1342
27,136450.0,54,0,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,27_54_136450.0,0,83.0,9.0,2,721.9122807017544,,1342
31,136450.0,60,80,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,31_60_136450.0,0,-1.0,9.0,2,721.9122807017544,,1342
31,136450.0,54,0,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,31_54_136450.0,0,79.0,9.0,2,721.9122807017544,,1342
27,136450.0,79,80,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,27_79_136450.0,0,3.0,9.0,2,721.9122807017544,,1342
31,136450.0,79,0,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,31_79_136450.0,0,79.0,9.0,2,721.9122807017544,,1342
28,136450.0,54,75,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,28_54_136450.0,0,12.0,9.0,2,721.9122807017544,,1342
29,136450.0,15,80,1,2015,40.382291,-3.745835,MADRID,161.0,No,Catholic,29_15_136450.0,0,1.0,9.0,2,721.9122807017544,,1342
26,136452.0,65,77,1,2015,40.463052,-3.684992,MADRID,161.0,No,Catholic,26_65_136452.0,0,-2.0,9.0,2,721.9122807017544,,224
27,136452.0,65,0,1,2015,40.463052,-3.684992,MADRID,161.0,No,Catholic,27_65_136452.0,0,75.0,9.0,2,721.9122807017544,,224
31,136452.0,65,84,1,2015,40.463052,-3.684992,MADRID,161.0,No,Catholic,31_65_136452.0,0,-5.0,9.0,2,721.9122807017544,,224
29,136456.0,60,71,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,29_60_136456.0,0,19.0,9.0,3,528.9772727272727,,1799
26,136456.0,13,81,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_13_136456.0,0,-3.0,9.0,3,528.9772727272727,,1799
26,136456.0,15,81,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_15_136456.0,0,-3.0,9.0,3,528.9772727272727,,1799
30,136456.0,13,87,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_13_136456.0,0,-13.0,9.0,3,528.9772727272727,,1799
26,136456.0,60,81,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_60_136456.0,0,-3.0,9.0,3,528.9772727272727,,1799
26,136456.0,54,81,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_54_136456.0,0,-3.0,9.0,3,528.9772727272727,,1799
30,136456.0,54,87,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_54_136456.0,0,-13.0,9.0,3,528.9772727272727,,1799
30,136456.0,65,87,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_65_136456.0,0,-13.0,9.0,3,528.9772727272727,,1799
30,136456.0,60,87,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_60_136456.0,0,-13.0,9.0,3,528.9772727272727,,1799
27,136456.0,15,89,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,27_15_136456.0,0,-7.0,9.0,3,528.9772727272727,,1799
31,136456.0,13,76,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_13_136456.0,0,13.0,9.0,3,528.9772727272727,,1799
31,136456.0,15,76,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_15_136456.0,0,13.0,9.0,3,528.9772727272727,,1799
30,136456.0,79,0,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_79_136456.0,0,74.0,9.0,3,528.9772727272727,,1799
27,136456.0,54,0,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,27_54_136456.0,0,82.0,9.0,3,528.9772727272727,,1799
31,136456.0,60,76,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_60_136456.0,0,13.0,9.0,3,528.9772727272727,,1799
28,136456.0,13,85,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,28_13_136456.0,0,-1.0,9.0,3,528.9772727272727,,1799
27,136456.0,79,0,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,27_79_136456.0,0,82.0,9.0,3,528.9772727272727,,1799
31,136456.0,79,76,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_79_136456.0,0,13.0,9.0,3,528.9772727272727,,1799
28,136456.0,65,85,1,2015,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,28_65_136456.0,0,-1.0,9.0,3,528.9772727272727,,1799
29,136457.0,79,0,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,29_79_136457.0,0,40.0,9.0,3,366.30555555555554,,700
26,136457.0,60,50,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,26_60_136457.0,0,0.0,9.0,3,366.30555555555554,,700
30,136457.0,79,67,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,30_79_136457.0,0,0.0,9.0,3,366.30555555555554,,700
31,136457.0,15,67,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,31_15_136457.0,0,0.0,9.0,3,366.30555555555554,,700
31,136457.0,60,0,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,31_60_136457.0,0,67.0,9.0,3,366.30555555555554,,700
28,136457.0,15,51,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,28_15_136457.0,0,0.0,9.0,3,366.30555555555554,,700
27,136457.0,79,48,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,27_79_136457.0,0,0.0,9.0,3,366.30555555555554,,700
28,136457.0,60,51,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,28_60_136457.0,0,0.0,9.0,3,366.30555555555554,,700
29,136457.0,13,40,1,2015,40.380402,-3.771763,MADRID,209.0,No,Catholic,29_13_136457.0,0,0.0,9.0,3,366.30555555555554,,700
29,136460.0,54,86,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,29_54_136460.0,0,0.0,9.0,2,721.9122807017544,,991
30,136460.0,54,84,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,30_54_136460.0,0,0.0,9.0,2,721.9122807017544,,991
30,136460.0,79,84,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,30_79_136460.0,0,0.0,9.0,2,721.9122807017544,,991
31,136460.0,60,81,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,31_60_136460.0,0,4.0,9.0,2,721.9122807017544,,991
27,136460.0,79,0,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,27_79_136460.0,0,81.0,9.0,2,721.9122807017544,,991
28,136460.0,54,78,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,28_54_136460.0,0,3.0,9.0,2,721.9122807017544,,991
28,136460.0,79,78,1,2015,40.463865,-3.637983,MADRID,161.0,No,Catholic,28_79_136460.0,0,3.0,9.0,2,721.9122807017544,,991
26,136461.0,13,48,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,26_13_136461.0,0,-3.0,9.0,2,721.9122807017544,,518
30,136461.0,13,40,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,30_13_136461.0,0,3.0,9.0,2,721.9122807017544,,518
29,136461.0,79,40,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,29_79_136461.0,0,3.0,9.0,2,721.9122807017544,,518
31,136461.0,15,50,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,31_15_136461.0,0,-12.0,9.0,2,721.9122807017544,,518
27,136461.0,60,40,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,27_60_136461.0,0,10.0,9.0,2,721.9122807017544,,518
31,136461.0,54,0,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,31_54_136461.0,0,38.0,9.0,2,721.9122807017544,,518
28,136461.0,15,42,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,28_15_136461.0,0,1.0,9.0,2,721.9122807017544,,518
27,136461.0,79,0,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,27_79_136461.0,1,50.0,9.0,2,721.9122807017544,,518
28,136461.0,79,42,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,28_79_136461.0,0,-42.0,9.0,2,721.9122807017544,,518
29,136461.0,13,40,1,2015,40.425627,-3.697578,MADRID,161.0,No,Catholic,29_13_136461.0,0,3.0,9.0,2,721.9122807017544,,518
29,136464.0,54,0,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_54_136464.0,0,82.0,9.0,2,601.6666666666666,,1434
29,136464.0,60,0,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_60_136464.0,0,82.0,9.0,2,601.6666666666666,,1434
26,136464.0,13,83,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,26_13_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
30,136464.0,15,85,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_15_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
30,136464.0,13,85,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_13_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
30,136464.0,54,85,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_54_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
30,136464.0,60,85,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_60_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
27,136464.0,13,87,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,27_13_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
31,136464.0,15,87,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,31_15_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
27,136464.0,54,87,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,27_54_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
28,136464.0,54,82,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,28_54_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
29,136464.0,15,82,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_15_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
29,136464.0,13,82,1,2015,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_13_136464.0,0,0.0,9.0,2,601.6666666666666,,1434
29,136465.0,65,0,1,2015,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,29_65_136465.0,0,73.0,9.0,5,318.5833333333333,,296
30,136465.0,65,74,1,2015,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,30_65_136465.0,0,2.0,9.0,5,318.5833333333333,,296
27,136465.0,54,0,1,2015,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,27_54_136465.0,0,63.0,9.0,5,318.5833333333333,,296
31,136465.0,54,76,1,2015,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,31_54_136465.0,0,-3.0,9.0,5,318.5833333333333,,296
28,136465.0,54,0,1,2015,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,28_54_136465.0,0,59.0,9.0,5,318.5833333333333,,296
28,136467.0,54,50,1,2015,40.529692,-3.626892,ALCOBENDAS,102.0,Yes,Private,28_54_136467.0,0,2.0,9.0,2,285.5,,100
29,136469.0,65,30,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,29_65_136469.0,0,0.0,9.0,2,721.9122807017544,,469
29,136469.0,60,0,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,29_60_136469.0,0,30.0,9.0,2,721.9122807017544,,469
29,136469.0,79,0,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,29_79_136469.0,0,30.0,9.0,2,721.9122807017544,,469
26,136469.0,54,30,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,26_54_136469.0,0,0.0,9.0,2,721.9122807017544,,469
30,136469.0,54,32,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,30_54_136469.0,0,-1.0,9.0,2,721.9122807017544,,469
30,136469.0,65,32,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,30_65_136469.0,0,-1.0,9.0,2,721.9122807017544,,469
30,136469.0,79,0,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,30_79_136469.0,0,31.0,9.0,2,721.9122807017544,,469
27,136469.0,54,29,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,27_54_136469.0,0,0.0,9.0,2,721.9122807017544,,469
31,136469.0,60,0,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,31_60_136469.0,0,35.0,9.0,2,721.9122807017544,,469
27,136469.0,79,29,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,27_79_136469.0,0,0.0,9.0,2,721.9122807017544,,469
31,136469.0,79,53,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,31_79_136469.0,0,-18.0,9.0,2,721.9122807017544,,469
28,136469.0,60,30,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,28_60_136469.0,0,0.0,9.0,2,721.9122807017544,,469
28,136469.0,79,30,1,2015,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,28_79_136469.0,0,0.0,9.0,2,721.9122807017544,,469
29,136475.0,65,39,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,29_65_136475.0,0,16.0,9.0,3,528.9772727272727,,595
26,136475.0,13,45,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,26_13_136475.0,0,-18.0,9.0,3,528.9772727272727,,595
29,136475.0,79,0,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,29_79_136475.0,0,55.0,9.0,3,528.9772727272727,,595
26,136475.0,65,45,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,26_65_136475.0,0,-18.0,9.0,3,528.9772727272727,,595
27,136475.0,15,50,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,27_15_136475.0,0,-3.0,9.0,3,528.9772727272727,,595
27,136475.0,65,50,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,27_65_136475.0,0,-3.0,9.0,3,528.9772727272727,,595
31,136475.0,79,44,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,31_79_136475.0,0,4.0,9.0,3,528.9772727272727,,595
29,136475.0,15,39,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,29_15_136475.0,0,16.0,9.0,3,528.9772727272727,,595
29,136475.0,13,39,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,29_13_136475.0,0,16.0,9.0,3,528.9772727272727,,595
28,136475.0,79,50,1,2015,40.412638,-3.730468,MADRID,116.0,No,Catholic,28_79_136475.0,0,-2.0,9.0,3,528.9772727272727,,595
29,136478.0,54,0,1,2015,40.431703,-3.720098,MADRID,189.0,No,Catholic,29_54_136478.0,0,58.0,9.0,3,528.7450980392157,,692
